P_serialNumber,P_LocatorID,P_invItemId,P_subinventoryCode
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
4.46604E+16,675260,42171,Staging
9.44544E+16,675260,42171,Staging
G002G403428600K2,675239,60149,Staging
G002G403428600D2,675239,60149,Staging
G002G403428600NR,675239,60149,Staging
G002G403428600DW,675239,60149,Staging
G002G403428600DB,675239,60149,Staging
G002G403428600DT,675239,60149,Staging
G002290322870LR2,675239,381149,Staging
G002290322830G0E,675239,381149,Staging
G002290322970K3H,675239,381149,Staging
G002290322830BC1,675239,381149,Staging
G002290323030KPB,675239,381149,Staging
G002290322870K8R,675239,381149,Staging
G0022903228203W1,675239,381149,Staging
G002290322820BH6,675239,381149,Staging
G002290322830FVT,675239,381149,Staging
G002290322870EC7,675239,381149,Staging
G002290322970LA1,675239,381149,Staging
G002290322560D8W,675239,381149,Staging
G0022903225609HR,675239,381149,Staging
G002290322560K4Q,675239,381149,Staging
G002290322560GA5,675239,381149,Staging
G002290322560JAB,675239,381149,Staging
G0022903225201C9,675239,381149,Staging
G00229032252016G,675239,381149,Staging
G002290322240B4M,675239,381149,Staging
G002290322870DGP,675239,381149,Staging
G002290322870KSU,675239,381149,Staging
G002290322820E47,675239,381149,Staging
G002290322820AWL,675239,381149,Staging
G002290322870F2L,675239,381149,Staging
G0022903228207F1,675239,381149,Staging
G002290322870MMS,675239,381149,Staging
G002290322870BDC,675239,381149,Staging
G002290322870H6R,675239,381149,Staging
G002290322970LDU,675239,381149,Staging
G002290322870J71,675239,381149,Staging
G002290322870CS8,675239,381149,Staging
S20154523022069,675445,2144,RMA Repair
S21307523021407,675445,2144,RMA Repair
S20203523020979,675445,2144,RMA Repair
S23248523020116,675445,2144,RMA Repair
S20204523020405,675445,2144,RMA Repair
S20199523022137,675445,2144,RMA Repair
S23297523020285,675445,2144,RMA Repair
S20262523022650,675445,2144,RMA Repair
S20216523021941,675445,2144,RMA Repair
S23217523027974,675445,2144,RMA Repair
S23217523027958,675445,2144,RMA Repair
S20173523021304,675445,2144,RMA Repair
S23192523021094,675445,2144,RMA Repair
S20240523023338,675445,2144,RMA Repair
S20213523020925,675445,2144,RMA Repair
S20239523022325,675445,2144,RMA Repair
S22187523025005,675445,2144,RMA Repair
S20213523020138,675445,2144,RMA Repair
S20310523020766,675445,2144,RMA Repair
S23170523022263,675445,2144,RMA Repair
S20211523021172,675445,2144,RMA Repair
S22118523023621,675445,2144,RMA Repair
S20261523023605,675445,2144,RMA Repair
S20209523020653,675445,2144,RMA Repair
S20226523023326,675445,2144,RMA Repair
S22120523022380,675445,2144,RMA Repair
S20171523020040,675445,2144,RMA Repair
S23159523020457,675445,2144,RMA Repair
S22309523023803,675445,2144,RMA Repair
S23291523020350,675445,2144,RMA Repair
S23168523020620,675445,2144,RMA Repair
S20206523023484,675445,2144,RMA Repair
S20282523023838,675445,2144,RMA Repair
S20179523020821,675445,2144,RMA Repair
S20214523020690,675445,2144,RMA Repair
S22284523023425,675445,2144,RMA Repair
S20303523023415,675445,2144,RMA Repair
S22231523022326,675445,2144,RMA Repair
S20207523021180,675445,2144,RMA Repair
S23180523020323,675445,2144,RMA Repair
S20256523021755,675445,2144,RMA Repair
S20199523021360,675445,2144,RMA Repair
S20247523020575,675445,2144,RMA Repair
S21142523020805,675445,2144,RMA Repair
S20280523025146,675445,2144,RMA Repair
S20148523020923,675445,2144,RMA Repair
S20179523021715,675445,2144,RMA Repair
S23205523021629,675445,2144,RMA Repair
S20200523020691,675445,2144,RMA Repair
S23206523021763,675445,2144,RMA Repair
S23217523027959,675445,2144,RMA Repair
S20211523020415,675445,2144,RMA Repair
S23171523021856,675445,2144,RMA Repair
S23206523022211,675445,2144,RMA Repair
S22177523021361,675445,2144,RMA Repair
S22303523021190,675445,2144,RMA Repair
S20220523021318,675445,2144,RMA Repair
S22175523024291,675445,2144,RMA Repair
S20267523022532,675445,2144,RMA Repair
S20261523022961,675445,2144,RMA Repair
S21100523023394,675445,2144,RMA Repair
S20263523020651,675445,2144,RMA Repair
S23186523020824,675445,2144,RMA Repair
S20230523021752,675445,2144,RMA Repair
S20179523021956,675445,2144,RMA Repair
S20312523027698,675445,2144,RMA Repair
S22181523022743,675445,2144,RMA Repair
S22285523023343,675445,2144,RMA Repair
S20241523020883,675445,2144,RMA Repair
S23168523021185,675445,2144,RMA Repair
S22060523020314,675445,2144,RMA Repair
S20205523022105,675445,2144,RMA Repair
S20218523021572,675445,2144,RMA Repair
S22165523026890,675445,2144,RMA Repair
S21335523022153,675445,2144,RMA Repair
S20167523020242,675445,2144,RMA Repair
S20245523025362,675445,2144,RMA Repair
S21017523023942,675445,2144,RMA Repair
S21007523021818,675445,2144,RMA Repair
S20229523020785,675445,2144,RMA Repair
S20362523021417,675445,2144,RMA Repair
S20256523022162,675445,2144,RMA Repair
S23162523021472,675445,2144,RMA Repair
S23162523021594,675445,2144,RMA Repair
S21146523021023,675445,2144,RMA Repair
S21004523024613,675445,2144,RMA Repair
S20241523020887,675445,2144,RMA Repair
S22120523020282,675445,2144,RMA Repair
S21066523023390,675445,2144,RMA Repair
S20282523021253,675445,2144,RMA Repair
S21150523021479,675445,2144,RMA Repair
S20246523023149,675445,2144,RMA Repair
S21350523021732,675445,2144,RMA Repair
S21350523020895,675445,2144,RMA Repair
S20266523023642,675445,2144,RMA Repair
S21038523020780,675445,2144,RMA Repair
S20285523021285,675445,2144,RMA Repair
S20313523021575,675445,2144,RMA Repair
S20262523023114,675445,2144,RMA Repair
S20303523025199,675445,2144,RMA Repair
S20214523020666,675445,2144,RMA Repair
S20247523024005,675445,2144,RMA Repair
S20238523021305,675445,2144,RMA Repair
S21035523024529,675445,2144,RMA Repair
S22120523020170,675445,2144,RMA Repair
S20240523020841,675445,2144,RMA Repair
S21030523025366,675445,2144,RMA Repair
S20255523023894,675445,2144,RMA Repair
S22057523022572,675445,2144,RMA Repair
S21053523023676,675445,2144,RMA Repair
S21006523021590,675445,2144,RMA Repair
S22066523023984,675445,2144,RMA Repair
S22002523020503,675445,2144,RMA Repair
S21333523022199,675445,2144,RMA Repair
S22177523020960,675445,2144,RMA Repair
S21029523025131,675445,2144,RMA Repair
S21053523022879,675445,2144,RMA Repair
S21147523020884,675445,2144,RMA Repair
S20263523022328,675445,2144,RMA Repair
S20284523021796,675445,2144,RMA Repair
S21017523022037,675445,2144,RMA Repair
S21348523023136,675445,2144,RMA Repair
S23162523021409,675445,2144,RMA Repair
S20200523021021,675445,2144,RMA Repair
S22308523022040,675445,2144,RMA Repair
S22301523023321,675445,2144,RMA Repair
S22303523021489,675445,2144,RMA Repair
S20242523022053,675445,2144,RMA Repair
S23209523022439,675445,2144,RMA Repair
S20255523022095,675445,2144,RMA Repair
S20180523020802,675445,2144,RMA Repair
XTW200694269,675504,5235,On Hold
1.9176E+13,677657,1956,RMA Repair
2.0078E+13,677657,1956,RMA Repair
2.0037E+13,677657,1956,RMA Repair
1.9177E+13,677657,1956,RMA Repair
2.008E+13,677657,1956,RMA Repair
1.9017E+13,677657,1956,RMA Repair
1.9177E+13,677657,1956,RMA Repair
1.9167E+13,677657,1956,RMA Repair
1.8342E+13,677657,1956,RMA Repair
1.9344E+13,677657,1956,RMA Repair
2.0078E+13,677657,1956,RMA Repair
1.9173E+13,677657,1956,RMA Repair
1.9345E+13,677657,1956,RMA Repair
2.0085E+13,677657,1956,RMA Repair
D3N211000993,681973,1238,RMA Repair
D3N221300123,681973,1238,RMA Repair
D3N221300178,681973,1238,RMA Repair
D3N211901215,681973,1238,RMA Repair
D3N212500961,681973,1238,RMA Repair
D3N202400084,681973,1238,RMA Repair
D3N212200321,681973,1238,RMA Repair
S24187524213250,686353,5354,Pick
S24187524213333,686353,5354,Pick
S24187524213364,686353,5354,Pick
S24187524202017,686353,5354,Pick
S24187524202104,686353,5354,Pick
S24187524202134,686353,5354,Pick
S24187524202246,686353,5354,Pick
S24187524202297,686353,5354,Pick
S24187524212828,686353,5354,Pick
S24187524212856,686353,5354,Pick
S24194524202797,686353,5354,Pick
S24194524202809,686353,5354,Pick
S24194524202838,686353,5354,Pick
S24194524202994,686353,5354,Pick
S24194524203097,686353,5354,Pick
S24187524213011,686353,5354,Pick
S24190524216929,686353,5354,Pick
S24192524201777,686353,5354,Pick
S24192524201879,686353,5354,Pick
S24192524202187,686353,5354,Pick
S24192524202323,686353,5354,Pick
S24192524202335,686353,5354,Pick
S24192524202341,686353,5354,Pick
S24193524200865,686353,5354,Pick
S24193524201014,686353,5354,Pick
S24193524201059,686353,5354,Pick
S24193524201114,686353,5354,Pick
S24193524201162,686353,5354,Pick
S24194524202628,686353,5354,Pick
S24194524202634,686353,5354,Pick
S24190524209229,686831,5354,Pick
S24190524209371,686831,5354,Pick
S24190524209403,686831,5354,Pick
S24190524209053,686831,5354,Pick
S24190524209055,686831,5354,Pick
S24190524209152,686831,5354,Pick
S24103524207545,686831,5354,Pick
S24103524207604,686831,5354,Pick
S24103524207786,686831,5354,Pick
S24103524207828,686831,5354,Pick
S24103524207851,686831,5354,Pick
S24103524207856,686831,5354,Pick
S24103524207891,686831,5354,Pick
S24103524208038,686831,5354,Pick
S24106524201939,686831,5354,Pick
S24106524201945,686831,5354,Pick
S24106524201987,686831,5354,Pick
S24106524202412,686831,5354,Pick
S24106524202449,686831,5354,Pick
S24106524202731,686831,5354,Pick
S24195524201380,686831,5354,Pick
S24197524206814,686831,5354,Pick
S24198524200881,686831,5354,Pick
S24198524201054,686831,5354,Pick
S24198524201220,686831,5354,Pick
S24198524215466,686831,5354,Pick
S23310524300837,686459,5508,Pick
S24100524300343,686459,5508,Pick
S24197524207013,686825,8476,Pick
S24197524207042,686825,8476,Pick
S24197524207203,686825,8476,Pick
S23327522500256,686825,8476,Pick
S23329522506623,686825,8476,Pick
S24192524201925,686825,8476,Pick
S24193524200566,686825,8476,Pick
S24193524200973,686825,8476,Pick
S24193524201153,686825,8476,Pick
S24194524203060,686825,8476,Pick
S24194524203262,686825,8476,Pick
S24195524201123,686825,8476,Pick
S24195524201330,686825,8476,Pick
S24195524201390,686825,8476,Pick
S24195524201548,686825,8476,Pick
S24195524201575,686825,8476,Pick
S24195524201599,686825,8476,Pick
S24197524206765,686825,8476,Pick
S24197524206782,686825,8476,Pick
S24197524206884,686825,8476,Pick
JW3620140005,691303,4840,DECOM
JW3620140195,691303,4840,DECOM
JW3620140865,691303,4840,DECOM
JW3620140419,691303,4840,DECOM
JW3620130081,691303,4840,DECOM
JW3620140483,691330,4840,DECOM
JW3620130085,691330,4840,DECOM
JW3620140935,691330,4840,DECOM
JW3620140918,691330,4840,DECOM
JW3620130692,691330,4840,DECOM
21134N0585,695541,6619,Missing
S21253520101435,695541,8426,Missing
5CG14562H8,695541,5155,Missing
5CG145BMT3,695545,5155,Missing
MJ0B7MTH,695794,14722,DECOM
MJ0D3WVV,695794,14722,DECOM
MJ0D4GLZ,695794,14722,DECOM
SMJ0D5CPE,695794,14722,DECOM
MJ0D3WW1,695794,14722,DECOM
MJ0D3WVB,695794,14722,DECOM
18J172502082,695794,103323,DECOM
18J192901812,695794,103323,DECOM
18J192901815,695794,103323,DECOM
18J192901809,695794,103323,DECOM
18J153101727,695794,103323,DECOM
18J153800652,695794,103323,DECOM
99J213205502,695794,103323,DECOM
18J153501498,695794,103323,DECOM
5CD7331WQSC,695794,7825,DECOM
5CD7331WQ3C,695794,7825,DECOM
5CD7331WRHC,695794,7825,DECOM
5CD7331WR6C,695794,7825,DECOM
5CD7331WQGC,695794,7825,DECOM
5CD7331WPSC,695794,7825,DECOM
5CD7325KB6C,695794,7825,DECOM
5CD7331WQTC,695794,7825,DECOM
5CD7331WPZC,695794,7825,DECOM
5CD7331WPTC,695794,7825,DECOM
5CD7331WRGC,695794,7825,DECOM
5CD7331WR4C,695794,7825,DECOM
5CD7331WQZC,695794,7825,DECOM
5CD7331WQCC,695794,7825,DECOM
5CD7331WQRC,695794,7825,DECOM
5CD7331WR8C,695794,7825,DECOM
5CD7331WRFC,695794,7825,DECOM
5CD7325K9QC,695794,7825,DECOM
5CD7331WQJC,695794,7825,DECOM
5CD7331WPQC,695794,7825,DECOM
5CD7325KBZC,695794,7825,DECOM
5CD7331WRDC,695794,7825,DECOM
5CD7331WQ1C,695794,7825,DECOM
5CD7331WQ9C,695794,7825,DECOM
5CD7331WQ2C,695794,7825,DECOM
5CD7331WPYC,695794,7825,DECOM
5CD7331WPVC,695794,7825,DECOM
2UA5151H5C-28470,695794,3136,DECOM
MXL53224H2,695794,3136,DECOM
5CG0453M4V,695794,5048,DECOM
5CG03775CJ,695794,5048,DECOM
5CG0377799,695794,5048,DECOM
MXL6110SQY,695794,3650,DECOM
CX69W12,695794,4057,DECOM
CX6BW12,695794,4057,DECOM
99J210900885,695794,5258,DECOM
99J210900896,695794,5258,DECOM
99J210900893,695794,5258,DECOM
99J210304974,695794,5258,DECOM
SMJ0FKKX3,695794,3663,DECOM
G0W16A018372F07W,695794,4963,DECOM
G0W16A018372F0A4,695794,4963,DECOM
GCC16A031465004F,695794,4963,DECOM
GCC16A0314650072,695794,4963,DECOM
GCC16A0314650032,695794,4963,DECOM
GCC16A03150200M7,695794,4963,DECOM
GCC16A031465002R,695794,4963,DECOM
GCC16A031492003V,695794,4963,DECOM
GCC16A03150200K9,695794,4963,DECOM
GCC16A0314650037,695794,4963,DECOM
GCC16A031465002M,695794,4963,DECOM
G0W16A018372F09C,695794,4963,DECOM
G0W16A018372F038,695794,4963,DECOM
G0W16A018372F06A,695794,4963,DECOM
GCC16A03150300B0,695794,4963,DECOM
GCC16A0314160066,695794,4963,DECOM
G0W16A018372F0A0,695794,4963,DECOM
GCC16A03149200DM,695794,4963,DECOM
G0W16A018372F06Q,695794,4963,DECOM
GCC16A031465002Q,695794,4963,DECOM
G0W16A018372F042,695794,4963,DECOM
G0W16A018372F09N,695794,4963,DECOM
G0W16A018372F05X,695794,4963,DECOM
GCC16A03141500D7,695794,4963,DECOM
G0W16A018372F09F,695794,4963,DECOM
G0W16A018372F08C,695794,4963,DECOM
G0W16A018372F084,695794,4963,DECOM
GCC16A031416005J,695794,4963,DECOM
G0W16A018372F07B,695794,4963,DECOM
G0W16A018372F05L,695794,4963,DECOM
G0W16A018372F069,695794,4963,DECOM
G0W16A018372F08U,695794,4963,DECOM
G0W16A018372F08T,695794,4963,DECOM
G0W16A018372F05J,695794,4963,DECOM
G0W16A018372F074,695794,4963,DECOM
GCC16A0314650001,695794,4963,DECOM
GCC16A0314650010,695794,4963,DECOM
GCC16A031465002S,695794,4963,DECOM
GCC16A0314870048,695794,4963,DECOM
G0W16A018372F05V,695794,4963,DECOM
G0W16A018372F09W,695794,4963,DECOM
G0W16A018372F08N,695794,4963,DECOM
G0W16A018372F078,695794,4963,DECOM
GCC16A03141500D5,695794,4963,DECOM
G0W16A018372F05K,695794,4963,DECOM
G0W16A018372F079,695794,4963,DECOM
GCC16A0314650036,695794,4963,DECOM
GCC16A031492003M,695794,4963,DECOM
G0W16A018372F07M,695794,4963,DECOM
GCC16A031465003B,695794,4963,DECOM
G0W16A018372F08J,695794,4963,DECOM
G0W16A018372F096,695794,4963,DECOM
G0W16A039274F0H5,695794,4963,DECOM
G0W16A039272F2S8,695794,4963,DECOM
G0W16A018372F07J,695794,4963,DECOM
GCC16A03146500AJ,695794,4963,DECOM
GCC16A03150300CB,695794,4963,DECOM
GCC16A031465004J,695794,4963,DECOM
GCC16A03141600B7,695794,4963,DECOM
GCC16A031492003J,695794,4963,DECOM
GCC16A031416004V,695794,4963,DECOM
GCC16A0314160060,695794,4963,DECOM
G0W16A018372F06L,695794,4963,DECOM
GCC16A0315030069,695794,4963,DECOM
GCC16A031465003G,695794,4963,DECOM
G0W16A018372F0AB,695794,4963,DECOM
GCC16A031416001S,695794,4963,DECOM
GCC16A031465004K,695794,4963,DECOM
G0W16A03002203NF,695794,4963,DECOM
G0W16A018372F07N,695794,4963,DECOM
G0W16A018372F060,695794,4963,DECOM
5CG05000NZ,695794,1467,DECOM
5CG0517KQ1,695794,1467,DECOM
5CG0514VJD,695794,1467,DECOM
5CG050723T,695794,1467,DECOM
5CG05001HM,695794,1467,DECOM
5CG0508TF0,695794,1467,DECOM
5CG05000KF,695794,1467,DECOM
5CG0514W83,695794,1467,DECOM
5CG0507425,695794,1467,DECOM
5CG0493FLQ,695794,1467,DECOM
5CG0514YGR,695794,1467,DECOM
FXS2127Q0TY,695794,2469,DECOM
3448BCN1706189,695794,8571,DECOM
3448BCN1836365,695794,8571,DECOM
3448BCN1836486,695794,8571,DECOM
3448BCN1846679,695794,8571,DECOM
QTFCJZ52300012,695794,3072,DECOM
QTFCJZ52300056,695794,3072,DECOM
U636144,695794,7876,DECOM
U687056,695794,7876,DECOM
U624798,695794,7876,DECOM
U687052,695794,7876,DECOM
U636138,695794,7876,DECOM
U687039,695794,7876,DECOM
U687049,695794,7876,DECOM
U687035,695794,7876,DECOM
U636145,695794,7876,DECOM
U687051,695794,7876,DECOM
U687048,695794,7876,DECOM
U624789,695794,7876,DECOM
U636141,695794,7876,DECOM
U636143,695794,7876,DECOM
U687037,695794,7876,DECOM
U687046,695794,7876,DECOM
U687036,695794,7876,DECOM
U636146,695794,7876,DECOM
U687045,695794,7876,DECOM
U687054,695794,7876,DECOM
U687047,695794,7876,DECOM
U687055,695794,7876,DECOM
U687043,695794,7876,DECOM
U687040,695794,7876,DECOM
U687057,695794,7876,DECOM
U687042,695794,7876,DECOM
U624788,695794,7876,DECOM
U624792,695794,7876,DECOM
U636142,695794,7876,DECOM
U624797,695794,7876,DECOM
U687050,695794,7876,DECOM
U624795,695794,7876,DECOM
U687058,695794,7876,DECOM
U636140,695794,7876,DECOM
U687038,695794,7876,DECOM
U687041,695794,7876,DECOM
U616467,695794,7876,DECOM
U687044,695794,7876,DECOM
U612842,695794,7876,DECOM
U687053,695794,7876,DECOM
CND0133MWB-67789,695794,5585,DECOM
CND0133MG1-44716,695794,5585,DECOM
CND0133MKT-52408,695794,5585,DECOM
CND0133N08,695794,5585,DECOM
CND0133MV2,695794,5585,DECOM
5CG8253V82,695794,2788,DECOM
5CG0288XQN,695794,2788,DECOM
5CG9354185,695794,2788,DECOM
G0W16A039272F2SS,695794,1192,DECOM
G0W16A039272F342,695794,1192,DECOM
12J141500104,695794,13992,DECOM
12J144800056,695794,13992,DECOM
18J162204517,695794,5196,DECOM
18J151403315,695794,5196,DECOM
18J181605895,695794,5196,DECOM
18J180204019,695794,5196,DECOM
18J182100447,695794,5196,DECOM
18J181605893,695794,5196,DECOM
18J181904297,695794,5196,DECOM
18J151403381,695794,5196,DECOM
EC1612001885,695794,3898,DECOM
EC1625000061,695794,3898,DECOM
S22181523021820,705266,2144,RMA Repair
S20241523025004,705266,2144,RMA Repair
S22134523021047,705266,2144,RMA Repair
S20172523020006,705266,2144,RMA Repair
S20224523020980,705266,2144,RMA Repair
S22285523022477,705266,2144,RMA Repair
S23161523021489,705266,2144,RMA Repair
S23300523020425,705266,2144,RMA Repair
S20281523020409,705266,2144,RMA Repair
MXL10331G8,705310,2836,On Hold
MXL0521P9V,705310,2836,On Hold
MXL0521Q4N,705310,2836,On Hold
MXL0521PWQ,705310,2836,On Hold
MXL0521PBJ,705310,2836,On Hold
MXL0482RQ9,705310,2836,On Hold
FJ44888641,705310,400150,On Hold
FJ44900832,705310,400150,On Hold
FJ44885466,705310,400150,On Hold
S18166522502500,705321,24016,Build
S19288522505941,705321,24121,Build
S23157522505575,705321,24121,Build
S23158522502807,705321,24121,Build
S23290522502197,705321,24121,Build
